bus_id,line_id,starting_city,departure_timestep,arrival_city,arrival_timestep,day_type,E_total_start,E_total_end,E_total,travel_time
51101,511,Vacallo,723,Seseglio,749,lu_vac,192.641,205.256,12.615,26
51101,511,Seseglio,750,Vacallo,776,lu_vac,205.307,223.196,17.889,26
51101,511,Vacallo,783,Seseglio,809,lu_vac,223.383,235.996,12.613,26
51101,511,Seseglio,810,Vacallo,836,lu_vac,236.047,253.934,17.887,26
51101,511,Vacallo,843,Seseglio,869,lu_vac,254.118,266.73,12.612,26
51101,511,Seseglio,870,Vacallo,896,lu_vac,266.781,284.667,17.886,26
51101,511,Vacallo,903,Seseglio,929,lu_vac,284.85,297.462,12.612,26
51101,511,Seseglio,930,Vacallo,956,lu_vac,297.512,315.399,17.887,26
51101,511,Vacallo,963,Seseglio,989,lu_vac,315.584,328.197,12.613,26
51101,511,Seseglio,990,Vacallo,1016,lu_vac,328.248,346.136,17.888,26
51101,511,Vacallo,1023,Seseglio,1049,lu_vac,346.323,358.937,12.614,26
51101,511,Seseglio,1050,Vacallo,1076,lu_vac,358.988,376.876,17.888,26
51101,511,Vacallo,1083,Seseglio,1109,lu_vac,377.065,389.679,12.614,26
51101,511,Seseglio,1110,Vacallo,1136,lu_vac,389.731,407.62,17.889,26
51101,511,Vacallo,1143,Seseglio,1169,lu_vac,407.81,420.425,12.615,26
51101,511,Seseglio,1170,Vacallo,1196,lu_vac,420.476,438.366,17.89,26
51101,511,Vacallo,1203,Seseglio,1229,lu_vac,438.557,451.173,12.616,26
51101,511,Seseglio,1230,Chiasso_Stazione,1244,lu_vac,451.225,460.617,9.392,14
51101,505,Chiasso_Stazione,1244,Morbio_Posta,1262,lu_vac,460.617,469.472,8.855,18
51101,505,Morbio_Posta,1262,Chiasso_Stazione,1273,lu_vac,469.472,469.549,0.077,11
51101,505,Chiasso_Stazione,1306,Morbio_Posta,1318,lu_vac,470.462,479.095,8.633,12
51101,505,Morbio_Posta,1382,Chiasso_Stazione,1393,lu_vac,480.872,480.95,0.078,11
51101,505,Chiasso_Stazione,1394,Morbio_Posta,1406,lu_vac,480.978,489.611,8.633,12
